#Coverage	Number of genomic locations
443.0	451.0
444.0	461.0
445.0	420.0
446.0	431.0
447.0	414.0
448.0	382.0
449.0	383.0
450.0	396.0
451.0	380.0
452.0	404.0
453.0	376.0
454.0	354.0
455.0	399.0
456.0	358.0
457.0	370.0
458.0	353.0
459.0	394.0
460.0	368.0
461.0	390.0
462.0	405.0
463.0	424.0
464.0	385.0
465.0	398.0
466.0	373.0
467.0	383.0
468.0	397.0
469.0	395.0
470.0	374.0
471.0	395.0
472.0	373.0
473.0	389.0
474.0	415.0
475.0	364.0
476.0	377.0
477.0	373.0
478.0	380.0
479.0	373.0
480.0	363.0
481.0	346.0
482.0	336.0
483.0	353.0
484.0	343.0
485.0	372.0
486.0	346.0
487.0	362.0
488.0	380.0
489.0	332.0
490.0	338.0
491.0	322.0
492.0	350.0
493.0	376.0
494.0	346.0
495.0	299.0
496.0	342.0
497.0	327.0
498.0	356.0
499.0	332.0
500.0	350.0
501.0	322.0
502.0	357.0
503.0	340.0
504.0	338.0
505.0	343.0
506.0	334.0
507.0	306.0
508.0	339.0
509.0	300.0
510.0	338.0
511.0	281.0
512.0	330.0
513.0	281.0
514.0	301.0
515.0	286.0
516.0	325.0
517.0	266.0
518.0	306.0
519.0	287.0
520.0	307.0
521.0	263.0
522.0	287.0
523.0	268.0
524.0	257.0
525.0	261.0
526.0	246.0
527.0	246.0
528.0	289.0
529.0	294.0
530.0	272.0
531.0	261.0
532.0	267.0
533.0	263.0
534.0	264.0
535.0	262.0
536.0	268.0
537.0	261.0
538.0	264.0
539.0	281.0
540.0	284.0
541.0	247.0
542.0	297.0
543.0	227.0
544.0	272.0
545.0	229.0
546.0	232.0
547.0	270.0
548.0	243.0
549.0	234.0
550.0	269.0
551.0	218.0
552.0	226.0
553.0	191.0
554.0	226.0
555.0	221.0
556.0	234.0
557.0	223.0
558.0	264.0
559.0	224.0
560.0	221.0
561.0	234.0
562.0	210.0
563.0	225.0
564.0	214.0
565.0	210.0
566.0	227.0
567.0	213.0
568.0	193.0
569.0	228.0
570.0	231.0
571.0	224.0
572.0	215.0
573.0	196.0
574.0	203.0
575.0	212.0
576.0	178.0
577.0	200.0
578.0	209.0
579.0	186.0
580.0	209.0
581.0	187.0
582.0	189.0
583.0	183.0
584.0	190.0
585.0	192.0
586.0	212.0
587.0	192.0
588.0	201.0
589.0	227.0
590.0	204.0
591.0	198.0
592.0	200.0
593.0	190.0
594.0	184.0
595.0	197.0
596.0	203.0
597.0	189.0
598.0	193.0
599.0	176.0
600.0	186.0
601.0	173.0
602.0	181.0
603.0	161.0
604.0	154.0
605.0	186.0
606.0	181.0
607.0	180.0
608.0	205.0
609.0	170.0
610.0	206.0
611.0	190.0
612.0	174.0
613.0	151.0
614.0	168.0
615.0	150.0
616.0	190.0
617.0	185.0
618.0	168.0
619.0	157.0
620.0	180.0
621.0	177.0
622.0	193.0
623.0	195.0
624.0	188.0
625.0	171.0
626.0	176.0
627.0	173.0
628.0	186.0
629.0	165.0
630.0	199.0
631.0	181.0
632.0	212.0
633.0	181.0
634.0	177.0
635.0	176.0
636.0	201.0
637.0	173.0
638.0	183.0
639.0	197.0
640.0	169.0
641.0	177.0
642.0	177.0
643.0	180.0
644.0	158.0
645.0	160.0
646.0	177.0
647.0	180.0
648.0	192.0
649.0	189.0
650.0	150.0
651.0	182.0
652.0	180.0
653.0	157.0
654.0	162.0
655.0	159.0
656.0	160.0
657.0	167.0
658.0	146.0
659.0	169.0
660.0	184.0
661.0	175.0
662.0	143.0
663.0	172.0
664.0	148.0
665.0	156.0
666.0	184.0
667.0	159.0
668.0	175.0
669.0	177.0
670.0	165.0
671.0	177.0
672.0	176.0
673.0	164.0
674.0	195.0
675.0	204.0
676.0	153.0
677.0	156.0
678.0	208.0
679.0	191.0
680.0	172.0
681.0	161.0
682.0	151.0
683.0	157.0
684.0	168.0
685.0	153.0
686.0	175.0
687.0	149.0
688.0	191.0
689.0	182.0
690.0	166.0
691.0	178.0
692.0	191.0
693.0	172.0
694.0	180.0
695.0	178.0
696.0	189.0
697.0	177.0
698.0	174.0
699.0	160.0
700.0	134.0
701.0	157.0
702.0	172.0
703.0	161.0
704.0	147.0
705.0	124.0
706.0	162.0
707.0	145.0
708.0	131.0
709.0	125.0
710.0	139.0
711.0	135.0
712.0	139.0
713.0	154.0
714.0	124.0
715.0	144.0
716.0	139.0
717.0	147.0
718.0	141.0
719.0	134.0
720.0	143.0
721.0	126.0
722.0	141.0
723.0	133.0
724.0	118.0
725.0	108.0
726.0	135.0
727.0	108.0
728.0	92.0
729.0	139.0
730.0	118.0
731.0	118.0
732.0	136.0
733.0	137.0
734.0	119.0
735.0	130.0
736.0	127.0
737.0	132.0
738.0	136.0
739.0	151.0
740.0	154.0
741.0	108.0
742.0	126.0
743.0	137.0
744.0	138.0
745.0	129.0
746.0	153.0
747.0	133.0
748.0	143.0
749.0	144.0
750.0	127.0
751.0	122.0
752.0	130.0
753.0	141.0
754.0	138.0
755.0	145.0
756.0	147.0
757.0	158.0
758.0	136.0
759.0	132.0
760.0	151.0
761.0	126.0
762.0	133.0
763.0	153.0
764.0	124.0
765.0	122.0
766.0	137.0
767.0	136.0
768.0	137.0
769.0	162.0
770.0	145.0
771.0	133.0
772.0	134.0
773.0	167.0
774.0	144.0
775.0	144.0
776.0	183.0
777.0	171.0
778.0	143.0
779.0	166.0
780.0	168.0
781.0	125.0
782.0	130.0
783.0	155.0
784.0	150.0
785.0	154.0
786.0	126.0
787.0	130.0
788.0	123.0
789.0	138.0
790.0	120.0
791.0	132.0
792.0	135.0
793.0	146.0
794.0	128.0
795.0	136.0
796.0	169.0
797.0	129.0
798.0	132.0
799.0	135.0
800.0	115.0
801.0	121.0
802.0	130.0
803.0	108.0
804.0	123.0
805.0	125.0
806.0	132.0
807.0	124.0
808.0	129.0
809.0	119.0
810.0	125.0
811.0	130.0
812.0	132.0
813.0	120.0
814.0	125.0
815.0	142.0
816.0	124.0
817.0	154.0
818.0	116.0
819.0	122.0
820.0	131.0
821.0	115.0
822.0	130.0
823.0	115.0
824.0	129.0
825.0	132.0
826.0	124.0
827.0	125.0
828.0	129.0
829.0	140.0
830.0	138.0
831.0	136.0
832.0	157.0
833.0	137.0
834.0	133.0
835.0	129.0
836.0	136.0
837.0	142.0
838.0	144.0
839.0	120.0
840.0	141.0
841.0	133.0
842.0	131.0
843.0	118.0
844.0	131.0
845.0	133.0
846.0	134.0
847.0	140.0
848.0	142.0
849.0	126.0
850.0	155.0
851.0	148.0
852.0	141.0
853.0	124.0
854.0	140.0
855.0	146.0
856.0	122.0
857.0	129.0
858.0	112.0
859.0	126.0
860.0	116.0
861.0	142.0
862.0	124.0
863.0	124.0
864.0	131.0
865.0	127.0
866.0	116.0
867.0	120.0
868.0	139.0
869.0	127.0
870.0	143.0
871.0	144.0
872.0	157.0
873.0	127.0
874.0	139.0
875.0	142.0
876.0	120.0
877.0	146.0
878.0	134.0
879.0	155.0
880.0	159.0
881.0	141.0
882.0	125.0
883.0	142.0
884.0	142.0
885.0	135.0
886.0	116.0
887.0	111.0
888.0	120.0
889.0	138.0
890.0	127.0
891.0	120.0
892.0	133.0
893.0	125.0
894.0	121.0
895.0	129.0
896.0	107.0
897.0	135.0
898.0	129.0
899.0	115.0
900.0	107.0
901.0	117.0
902.0	131.0
903.0	119.0
904.0	126.0
905.0	108.0
906.0	118.0
907.0	126.0
908.0	133.0
909.0	121.0
910.0	127.0
911.0	123.0
912.0	113.0
913.0	125.0
914.0	119.0
915.0	126.0
916.0	118.0
917.0	98.0
918.0	109.0
919.0	129.0
920.0	112.0
921.0	113.0
922.0	115.0
923.0	107.0
924.0	101.0
925.0	111.0
926.0	114.0
927.0	119.0
928.0	115.0
929.0	121.0
930.0	114.0
931.0	112.0
932.0	90.0
933.0	126.0
934.0	120.0
935.0	115.0
936.0	103.0
937.0	116.0
938.0	109.0
939.0	128.0
940.0	118.0
941.0	112.0
942.0	111.0
943.0	93.0
944.0	108.0
945.0	121.0
946.0	109.0
947.0	90.0
948.0	102.0
949.0	109.0
950.0	101.0
951.0	103.0
952.0	138.0
953.0	110.0
954.0	114.0
955.0	110.0
956.0	101.0
957.0	100.0
958.0	115.0
959.0	115.0
960.0	92.0
961.0	112.0
962.0	104.0
963.0	117.0
964.0	106.0
965.0	101.0
966.0	75.0
967.0	95.0
968.0	103.0
969.0	124.0
970.0	101.0
971.0	117.0
972.0	121.0
973.0	120.0
974.0	105.0
975.0	112.0
976.0	113.0
977.0	134.0
978.0	120.0
979.0	141.0
980.0	104.0
981.0	110.0
982.0	126.0
983.0	124.0
984.0	134.0
985.0	128.0
986.0	122.0
987.0	103.0
988.0	116.0
989.0	135.0
990.0	117.0
991.0	130.0
992.0	142.0
993.0	119.0
994.0	123.0
995.0	117.0
996.0	143.0
997.0	119.0
998.0	114.0
999.0	131.0
1000.0	112.0
1001.0	122.0
1002.0	106.0
1003.0	120.0
1004.0	109.0
1005.0	128.0
1006.0	116.0
1007.0	112.0
1008.0	128.0
1009.0	94.0
1010.0	116.0
1011.0	103.0
1012.0	106.0
1013.0	92.0
1014.0	104.0
1015.0	98.0
1016.0	106.0
1017.0	97.0
1018.0	97.0
1019.0	117.0
1020.0	99.0
1021.0	126.0
1022.0	103.0
1023.0	109.0
1024.0	83.0
1025.0	103.0
1026.0	102.0
1027.0	98.0
1028.0	95.0
1029.0	85.0
1030.0	95.0
1031.0	84.0
1032.0	109.0
1033.0	84.0
1034.0	90.0
1035.0	76.0
1036.0	80.0
1037.0	87.0
1038.0	88.0
1039.0	96.0
1040.0	64.0
1041.0	74.0
1042.0	73.0
1043.0	92.0
1044.0	73.0
1045.0	78.0
1046.0	70.0
1047.0	82.0
1048.0	89.0
1049.0	88.0
1050.0	80.0
1051.0	93.0
1052.0	81.0
1053.0	94.0
1054.0	81.0
1055.0	86.0
1056.0	89.0
1057.0	81.0
1058.0	77.0
1059.0	94.0
1060.0	77.0
1061.0	77.0
1062.0	82.0
1063.0	90.0
1064.0	94.0
1065.0	65.0
1066.0	92.0
1067.0	84.0
1068.0	94.0
1069.0	94.0
1070.0	81.0
1071.0	73.0
1072.0	85.0
1073.0	103.0
1074.0	86.0
1075.0	87.0
1076.0	103.0
1077.0	91.0
1078.0	83.0
1079.0	87.0
1080.0	99.0
1081.0	93.0
1082.0	92.0
1083.0	96.0
1084.0	80.0
1085.0	103.0
1086.0	93.0
1087.0	98.0
1088.0	105.0
1089.0	125.0
1090.0	120.0
1091.0	105.0
1092.0	112.0
1093.0	112.0
1094.0	112.0
1095.0	107.0
1096.0	104.0
1097.0	115.0
1098.0	110.0
1099.0	102.0
1100.0	113.0
1101.0	104.0
1102.0	103.0
1103.0	84.0
1104.0	93.0
1105.0	104.0
1106.0	101.0
1107.0	81.0
1108.0	114.0
1109.0	107.0
1110.0	98.0
1111.0	112.0
1112.0	116.0
1113.0	90.0
1114.0	95.0
1115.0	93.0
1116.0	91.0
1117.0	89.0
1118.0	81.0
1119.0	89.0
1120.0	106.0
1121.0	82.0
1122.0	92.0
1123.0	99.0
1124.0	85.0
1125.0	84.0
1126.0	77.0
1127.0	111.0
1128.0	74.0
1129.0	79.0
1130.0	88.0
1131.0	86.0
1132.0	79.0
1133.0	85.0
1134.0	76.0
1135.0	80.0
1136.0	94.0
1137.0	81.0
1138.0	72.0
1139.0	91.0
1140.0	70.0
1141.0	82.0
1142.0	86.0
1143.0	87.0
1144.0	87.0
1145.0	81.0
1146.0	71.0
1147.0	67.0
1148.0	76.0
1149.0	80.0
1150.0	85.0
1151.0	77.0
1152.0	65.0
1153.0	85.0
1154.0	76.0
1155.0	74.0
1156.0	72.0
1157.0	86.0
1158.0	76.0
1159.0	66.0
1160.0	67.0
1161.0	68.0
1162.0	82.0
1163.0	83.0
1164.0	76.0
1165.0	80.0
1166.0	70.0
1167.0	67.0
1168.0	60.0
1169.0	60.0
1170.0	67.0
1171.0	62.0
1172.0	65.0
1173.0	87.0
1174.0	69.0
1175.0	65.0
1176.0	73.0
1177.0	59.0
1178.0	68.0
1179.0	75.0
1180.0	70.0
1181.0	69.0
1182.0	64.0
1183.0	74.0
1184.0	81.0
1185.0	64.0
1186.0	68.0
1187.0	62.0
1188.0	68.0
1189.0	63.0
1190.0	75.0
1191.0	72.0
1192.0	68.0
1193.0	80.0
1194.0	90.0
1195.0	75.0
1196.0	88.0
1197.0	66.0
1198.0	67.0
1199.0	73.0
1200.0	80.0
1201.0	73.0
1202.0	62.0
1203.0	57.0
1204.0	60.0
1205.0	75.0
1206.0	64.0
1207.0	67.0
1208.0	77.0
1209.0	65.0
1210.0	64.0
1211.0	81.0
1212.0	68.0
1213.0	69.0
1214.0	74.0
1215.0	75.0
1216.0	62.0
1217.0	68.0
1218.0	76.0
1219.0	78.0
1220.0	77.0
1221.0	64.0
1222.0	83.0
1223.0	66.0
1224.0	78.0
1225.0	84.0
1226.0	84.0
1227.0	73.0
1228.0	77.0
1229.0	62.0
1230.0	81.0
1231.0	88.0
1232.0	83.0
1233.0	66.0
1234.0	69.0
1235.0	58.0
1236.0	57.0
1237.0	63.0
1238.0	81.0
1239.0	69.0
1240.0	55.0
1241.0	67.0
1242.0	69.0
1243.0	76.0
1244.0	57.0
1245.0	70.0
1246.0	80.0
1247.0	70.0
1248.0	64.0
1249.0	65.0
1250.0	69.0
1251.0	70.0
1252.0	58.0
1253.0	73.0
1254.0	68.0
1255.0	49.0
1256.0	64.0
1257.0	73.0
1258.0	55.0
1259.0	49.0
1260.0	50.0
1261.0	64.0
1262.0	65.0
1263.0	73.0
1264.0	59.0
1265.0	77.0
1266.0	65.0
1267.0	64.0
1268.0	57.0
1269.0	71.0
1270.0	84.0
1271.0	56.0
1272.0	70.0
1273.0	70.0
1274.0	60.0
1275.0	60.0
1276.0	61.0
1277.0	62.0
1278.0	64.0
1279.0	61.0
1280.0	71.0
1281.0	60.0
1282.0	60.0
1283.0	64.0
1284.0	60.0
1285.0	69.0
1286.0	76.0
1287.0	56.0
1288.0	66.0
1289.0	74.0
1290.0	73.0
1291.0	76.0
1292.0	66.0
1293.0	63.0
1294.0	78.0
1295.0	57.0
1296.0	60.0
1297.0	81.0
1298.0	67.0
1299.0	58.0
1300.0	53.0
1301.0	74.0
1302.0	61.0
1303.0	62.0
1304.0	71.0
1305.0	73.0
1306.0	67.0
1307.0	72.0
1308.0	75.0
1309.0	70.0
1310.0	56.0
1311.0	88.0
1312.0	82.0
1313.0	66.0
1314.0	66.0
1315.0	56.0
1316.0	67.0
1317.0	73.0
1318.0	53.0
1319.0	87.0
1320.0	84.0
1321.0	69.0
1322.0	60.0
1323.0	64.0
1324.0	63.0
1325.0	77.0
1326.0	68.0
1327.0	72.0
1328.0	65.0
1329.0	71.0
1330.0	54.0
1331.0	72.0
1332.0	79.0
1333.0	69.0
1334.0	63.0
1335.0	64.0
1336.0	67.0
1337.0	57.0
1338.0	56.0
1339.0	69.0
1340.0	43.0
1341.0	55.0
1342.0	58.0
1343.0	62.0
1344.0	69.0
1345.0	64.0
1346.0	79.0
1347.0	65.0
1348.0	65.0
1349.0	60.0
1350.0	63.0
1351.0	70.0
1352.0	64.0
1353.0	61.0
1354.0	78.0
1355.0	48.0
1356.0	58.0
1357.0	52.0
1358.0	60.0
1359.0	57.0
1360.0	59.0
1361.0	45.0
1362.0	55.0
1363.0	52.0
1364.0	58.0
1365.0	57.0
1366.0	46.0
1367.0	54.0
1368.0	66.0
1369.0	52.0
1370.0	72.0
1371.0	59.0
1372.0	47.0
1373.0	40.0
1374.0	63.0
1375.0	51.0
1376.0	32.0
1377.0	64.0
1378.0	59.0
1379.0	56.0
1380.0	40.0
1381.0	55.0
1382.0	51.0
1383.0	42.0
1384.0	35.0
1385.0	47.0
1386.0	47.0
1387.0	40.0
1388.0	54.0
1389.0	54.0
1390.0	62.0
1391.0	46.0
1392.0	50.0
1393.0	59.0
1394.0	51.0
1395.0	42.0
1396.0	61.0
1397.0	52.0
1398.0	46.0
1399.0	55.0
1400.0	47.0
1401.0	47.0
1402.0	54.0
1403.0	62.0
1404.0	48.0
1405.0	46.0
1406.0	38.0
1407.0	43.0
1408.0	38.0
1409.0	57.0
1410.0	46.0
1411.0	46.0
1412.0	56.0
1413.0	54.0
1414.0	46.0
1415.0	43.0
1416.0	51.0
1417.0	56.0
1418.0	61.0
1419.0	52.0
1420.0	42.0
1421.0	56.0
1422.0	35.0
1423.0	42.0
1424.0	55.0
1425.0	54.0
1426.0	41.0
1427.0	51.0
1428.0	45.0
1429.0	46.0
1430.0	49.0
1431.0	45.0
1432.0	57.0
1433.0	62.0
1434.0	54.0
1435.0	41.0
1436.0	49.0
1437.0	48.0
1438.0	39.0
1439.0	42.0
1440.0	37.0
1441.0	39.0
1442.0	53.0
1443.0	32.0
1444.0	46.0
1445.0	41.0
1446.0	48.0
1447.0	42.0
1448.0	47.0
1449.0	44.0
1450.0	46.0
1451.0	32.0
1452.0	49.0
1453.0	45.0
1454.0	59.0
1455.0	40.0
1456.0	44.0
1457.0	50.0
1458.0	43.0
1459.0	49.0
1460.0	48.0
1461.0	35.0
1462.0	30.0
1463.0	44.0
1464.0	62.0
1465.0	46.0
1466.0	36.0
1467.0	47.0
1468.0	52.0
1469.0	53.0
1470.0	50.0
1471.0	53.0
1472.0	42.0
1473.0	37.0
1474.0	44.0
1475.0	55.0
1476.0	29.0
1477.0	40.0
1478.0	43.0
1479.0	36.0
1480.0	44.0
1481.0	43.0
1482.0	44.0
1483.0	36.0
1484.0	44.0
1485.0	35.0
1486.0	39.0
1487.0	30.0
1488.0	36.0
1489.0	39.0
1490.0	47.0
1491.0	31.0
1492.0	39.0
1493.0	48.0
1494.0	35.0
1495.0	49.0
1496.0	46.0
1497.0	60.0
1498.0	48.0
1499.0	39.0
1500.0	33.0
1501.0	50.0
1502.0	44.0
1503.0	42.0
1504.0	53.0
1505.0	47.0
1506.0	48.0
1507.0	40.0
1508.0	38.0
1509.0	49.0
1510.0	47.0
1511.0	39.0
1512.0	46.0
1513.0	46.0
1514.0	41.0
1515.0	44.0
1516.0	34.0
1517.0	48.0
1518.0	50.0
1519.0	55.0
1520.0	52.0
1521.0	41.0
1522.0	31.0
1523.0	43.0
1524.0	50.0
1525.0	35.0
1526.0	43.0
1527.0	35.0
1528.0	50.0
1529.0	47.0
1530.0	42.0
1531.0	43.0
1532.0	41.0
1533.0	50.0
1534.0	39.0
1535.0	44.0
1536.0	47.0
1537.0	33.0
1538.0	41.0
1539.0	44.0
1540.0	41.0
1541.0	36.0
1542.0	54.0
1543.0	35.0
1544.0	34.0
1545.0	67.0
1546.0	49.0
1547.0	37.0
1548.0	40.0
1549.0	43.0
1550.0	45.0
1551.0	35.0
1552.0	45.0
1553.0	29.0
1554.0	35.0
1555.0	54.0
1556.0	44.0
1557.0	36.0
1558.0	34.0
1559.0	50.0
1560.0	23.0
1561.0	39.0
1562.0	32.0
1563.0	29.0
1564.0	36.0
1565.0	31.0
1566.0	44.0
1567.0	51.0
1568.0	38.0
1569.0	41.0
1570.0	34.0
1571.0	29.0
1572.0	36.0
1573.0	39.0
1574.0	37.0
1575.0	44.0
1576.0	27.0
1577.0	33.0
1578.0	31.0
1579.0	28.0
1580.0	45.0
1581.0	36.0
1582.0	43.0
1583.0	39.0
1584.0	43.0
1585.0	31.0
1586.0	37.0
1587.0	38.0
1588.0	28.0
1589.0	34.0
1590.0	38.0
1591.0	40.0
1592.0	35.0
1593.0	37.0
1594.0	38.0
1595.0	55.0
1596.0	34.0
1597.0	43.0
1598.0	47.0
1599.0	32.0
1600.0	33.0
1601.0	47.0
1602.0	28.0
1603.0	32.0
1604.0	47.0
1605.0	41.0
1606.0	28.0
1607.0	41.0
1608.0	35.0
1609.0	39.0
1610.0	37.0
1611.0	47.0
1612.0	37.0
1613.0	27.0
1614.0	44.0
1615.0	40.0
1616.0	39.0
1617.0	40.0
1618.0	30.0
1619.0	34.0
1620.0	33.0
1621.0	33.0
1622.0	44.0
1623.0	42.0
1624.0	46.0
